,0,1,2,3,4,5
1077,9,0.75,QSAR-TID-102391,QSAR-TID-10980,3645,3277
1078,8,0.8888888888888888,QSAR-TID-12202,QSAR-TID-11,3646,3050
1079,8,0.6666666666666666,QSAR-TID-12202,QSAR-TID-10980,3646,3277
1080,8,0.8888888888888888,QSAR-TID-19639,QSAR-TID-11,3647,3050
1081,8,0.6666666666666666,QSAR-TID-19639,QSAR-TID-10980,3647,3277
1082,7,0.7777777777777778,QSAR-TID-30025,QSAR-TID-11,3649,3050
1083,7,0.5833333333333334,QSAR-TID-30025,QSAR-TID-10980,3649,3277
1084,8,0.8888888888888888,QSAR-TID-103726,QSAR-TID-11,3650,3050
1085,9,0.75,QSAR-TID-103726,QSAR-TID-10980,3650,3277
1086,9,1.0,QSAR-TID-11522,QSAR-TID-11,3651,3050
1087,8,0.6666666666666666,QSAR-TID-11522,QSAR-TID-10980,3651,3277
1088,8,0.8888888888888888,QSAR-TID-100415,QSAR-TID-11,3652,3050
1089,9,0.75,QSAR-TID-100415,QSAR-TID-10980,3652,3277
1090,8,0.8888888888888888,QSAR-TID-17052,QSAR-TID-11,3653,3050
1091,8,0.6666666666666666,QSAR-TID-17052,QSAR-TID-10980,3653,3277
1092,8,0.8888888888888888,QSAR-TID-100833,QSAR-TID-11,3654,3050
1093,9,0.75,QSAR-TID-100833,QSAR-TID-10980,3654,3277
1094,9,1.0,QSAR-TID-11720,QSAR-TID-11,3655,3050
1095,8,0.6666666666666666,QSAR-TID-11720,QSAR-TID-10980,3655,3277
1096,7,0.7777777777777778,QSAR-TID-99,QSAR-TID-11,3656,3050
1097,7,0.5833333333333334,QSAR-TID-99,QSAR-TID-10980,3656,3277
1098,8,0.8888888888888888,QSAR-TID-12968,QSAR-TID-11,3657,3050
1099,8,0.6666666666666666,QSAR-TID-12968,QSAR-TID-10980,3657,3277
1100,7,0.7777777777777778,QSAR-TID-57,QSAR-TID-11,3658,3050
1101,7,0.5833333333333334,QSAR-TID-57,QSAR-TID-10980,3658,3277
1102,8,0.8888888888888888,QSAR-TID-10403,QSAR-TID-11,3659,3050
1103,9,0.75,QSAR-TID-10403,QSAR-TID-10980,3659,3277
1104,8,0.8888888888888888,QSAR-TID-101607,QSAR-TID-11,3660,3050
1105,9,0.75,QSAR-TID-101607,QSAR-TID-10980,3660,3277
1106,7,0.7777777777777778,QSAR-TID-20137,QSAR-TID-11,3661,3050
1107,7,0.5833333333333334,QSAR-TID-20137,QSAR-TID-10980,3661,3277
1108,8,0.8888888888888888,QSAR-TID-101179,QSAR-TID-11,3662,3050
1109,9,0.75,QSAR-TID-101179,QSAR-TID-10980,3662,3277
1110,8,0.8888888888888888,QSAR-TID-17033,QSAR-TID-11,3663,3050
1111,8,0.6666666666666666,QSAR-TID-17033,QSAR-TID-10980,3663,3277
1112,8,0.8888888888888888,QSAR-TID-12013,QSAR-TID-11,3664,3050
1113,8,0.6666666666666666,QSAR-TID-12013,QSAR-TID-10980,3664,3277
1114,8,0.8888888888888888,QSAR-TID-19607,QSAR-TID-11,3665,3050
1115,8,0.6666666666666666,QSAR-TID-19607,QSAR-TID-10980,3665,3277
1116,8,0.8888888888888888,QSAR-TID-10971,QSAR-TID-11,3666,3050
1117,10,0.8333333333333334,QSAR-TID-10971,QSAR-TID-10980,3666,3277
1118,8,0.8888888888888888,QSAR-TID-10964,QSAR-TID-11,3667,3050
1119,10,0.8333333333333334,QSAR-TID-10964,QSAR-TID-10980,3667,3277
1120,8,0.8888888888888888,QSAR-TID-100071,QSAR-TID-11,3668,3050
1121,9,0.75,QSAR-TID-100071,QSAR-TID-10980,3668,3277
1122,8,0.8888888888888888,QSAR-TID-19624,QSAR-TID-11,3669,3050
1123,8,0.6666666666666666,QSAR-TID-19624,QSAR-TID-10980,3669,3277
1124,7,0.7777777777777778,QSAR-TID-30042,QSAR-TID-11,3671,3050
1125,7,0.5833333333333334,QSAR-TID-30042,QSAR-TID-10980,3671,3277
1126,8,0.8888888888888888,QSAR-TID-101404,QSAR-TID-11,3672,3050
1127,9,0.75,QSAR-TID-101404,QSAR-TID-10980,3672,3277
1128,8,0.8888888888888888,QSAR-TID-12861,QSAR-TID-11,3673,3050
1129,8,0.6666666666666666,QSAR-TID-12861,QSAR-TID-10980,3673,3277
1130,8,0.8888888888888888,QSAR-TID-12635,QSAR-TID-11,3674,3050
1131,8,0.6666666666666666,QSAR-TID-12635,QSAR-TID-10980,3674,3277
1132,7,0.7777777777777778,QSAR-TID-214,QSAR-TID-11,3676,3050
1133,7,0.5833333333333334,QSAR-TID-214,QSAR-TID-10980,3676,3277
1134,9,1.0,QSAR-TID-11635,QSAR-TID-11,3677,3050
1135,8,0.6666666666666666,QSAR-TID-11635,QSAR-TID-10980,3677,3277
1136,8,0.8888888888888888,QSAR-TID-12469,QSAR-TID-11,3678,3050
1137,8,0.6666666666666666,QSAR-TID-12469,QSAR-TID-10980,3678,3277
1138,8,0.8888888888888888,QSAR-TID-101317,QSAR-TID-11,3679,3050
1139,9,0.75,QSAR-TID-101317,QSAR-TID-10980,3679,3277
1140,7,0.7777777777777778,QSAR-TID-30006,QSAR-TID-11,3680,3050
1141,7,0.5833333333333334,QSAR-TID-30006,QSAR-TID-10980,3680,3277
1142,8,0.8888888888888888,QSAR-TID-12299,QSAR-TID-11,3681,3050
1143,8,0.6666666666666666,QSAR-TID-12299,QSAR-TID-10980,3681,3277
1144,8,0.8888888888888888,QSAR-TID-100790,QSAR-TID-11,3682,3050
1145,9,0.75,QSAR-TID-100790,QSAR-TID-10980,3682,3277
1146,8,0.8888888888888888,QSAR-TID-18033,QSAR-TID-11,3683,3050
1147,8,0.6666666666666666,QSAR-TID-18033,QSAR-TID-10980,3683,3277
1148,8,0.8888888888888888,QSAR-TID-10651,QSAR-TID-11,3684,3050
1149,9,0.75,QSAR-TID-10651,QSAR-TID-10980,3684,3277
1150,8,0.8888888888888888,QSAR-TID-12214,QSAR-TID-11,3685,3050
1151,8,0.6666666666666666,QSAR-TID-12214,QSAR-TID-10980,3685,3277
1152,8,0.8888888888888888,QSAR-TID-10014,QSAR-TID-11,3686,3050
1153,9,0.75,QSAR-TID-10014,QSAR-TID-10980,3686,3277
1154,9,1.0,QSAR-TID-11281,QSAR-TID-11,3687,3050
1155,8,0.6666666666666666,QSAR-TID-11281,QSAR-TID-10980,3687,3277
1156,9,1.0,QSAR-TID-11848,QSAR-TID-11,3688,3050
1157,8,0.6666666666666666,QSAR-TID-11848,QSAR-TID-10980,3688,3277
1158,8,0.8888888888888888,QSAR-TID-10549,QSAR-TID-11,3689,3050
1159,9,0.75,QSAR-TID-10549,QSAR-TID-10980,3689,3277
1160,8,0.8888888888888888,QSAR-TID-10008,QSAR-TID-11,3690,3050
1161,9,0.75,QSAR-TID-10008,QSAR-TID-10980,3690,3277
1162,8,0.8888888888888888,QSAR-TID-10984,QSAR-TID-11,3691,3050
1163,11,0.9166666666666666,QSAR-TID-10984,QSAR-TID-10980,3691,3277
1164,8,0.8888888888888888,QSAR-TID-12679,QSAR-TID-11,3692,3050
1165,8,0.6666666666666666,QSAR-TID-12679,QSAR-TID-10980,3692,3277
1166,9,1.0,QSAR-TID-11192,QSAR-TID-11,3693,3050
1167,8,0.6666666666666666,QSAR-TID-11192,QSAR-TID-10980,3693,3277
1168,8,0.8888888888888888,QSAR-TID-10466,QSAR-TID-11,3694,3050
1169,9,0.75,QSAR-TID-10466,QSAR-TID-10980,3694,3277
1170,7,0.7777777777777778,QSAR-TID-30005,QSAR-TID-11,3695,3050
1171,7,0.5833333333333334,QSAR-TID-30005,QSAR-TID-10980,3695,3277
1172,9,1.0,QSAR-TID-11842,QSAR-TID-11,3696,3050
1173,8,0.6666666666666666,QSAR-TID-11842,QSAR-TID-10980,3696,3277
1174,9,1.0,QSAR-TID-11629,QSAR-TID-11,3697,3050
1175,8,0.6666666666666666,QSAR-TID-11629,QSAR-TID-10980,3697,3277
1176,8,0.8888888888888888,QSAR-TID-12793,QSAR-TID-11,3698,3050
1177,8,0.6666666666666666,QSAR-TID-12793,QSAR-TID-10980,3698,3277
1178,8,0.8888888888888888,QSAR-TID-12947,QSAR-TID-11,3699,3050
1179,8,0.6666666666666666,QSAR-TID-12947,QSAR-TID-10980,3699,3277
1180,8,0.8888888888888888,QSAR-TID-10407,QSAR-TID-11,3700,3050
1181,9,0.75,QSAR-TID-10407,QSAR-TID-10980,3700,3277
1182,8,0.8888888888888888,QSAR-TID-14070,QSAR-TID-11,3701,3050
1183,8,0.6666666666666666,QSAR-TID-14070,QSAR-TID-10980,3701,3277
1184,8,0.8888888888888888,QSAR-TID-101130,QSAR-TID-11,3702,3050
1185,9,0.75,QSAR-TID-101130,QSAR-TID-10980,3702,3277
1186,8,0.8888888888888888,QSAR-TID-10441,QSAR-TID-11,3703,3050
1187,9,0.75,QSAR-TID-10441,QSAR-TID-10980,3703,3277
1188,8,0.8888888888888888,QSAR-TID-12720,QSAR-TID-11,3704,3050
1189,8,0.6666666666666666,QSAR-TID-12720,QSAR-TID-10980,3704,3277
1190,8,0.8888888888888888,QSAR-TID-12449,QSAR-TID-11,3705,3050
1191,8,0.6666666666666666,QSAR-TID-12449,QSAR-TID-10980,3705,3277
1192,8,0.8888888888888888,QSAR-TID-12956,QSAR-TID-11,3706,3050
1193,8,0.6666666666666666,QSAR-TID-12956,QSAR-TID-10980,3706,3277
1194,7,0.7777777777777778,QSAR-TID-25,QSAR-TID-11,3707,3050
1195,7,0.5833333333333334,QSAR-TID-25,QSAR-TID-10980,3707,3277
1196,8,0.8888888888888888,QSAR-TID-12919,QSAR-TID-11,3708,3050
1197,8,0.6666666666666666,QSAR-TID-12919,QSAR-TID-10980,3708,3277
1198,8,0.8888888888888888,QSAR-TID-102815,QSAR-TID-11,3709,3050
1199,9,0.75,QSAR-TID-102815,QSAR-TID-10980,3709,3277
1200,9,1.0,QSAR-TID-11188,QSAR-TID-11,3710,3050
1201,8,0.6666666666666666,QSAR-TID-11188,QSAR-TID-10980,3710,3277
1202,8,0.8888888888888888,QSAR-TID-10331,QSAR-TID-11,3711,3050
1203,9,0.75,QSAR-TID-10331,QSAR-TID-10980,3711,3277
1204,7,0.7777777777777778,QSAR-TID-64,QSAR-TID-11,3712,3050
1205,7,0.5833333333333334,QSAR-TID-64,QSAR-TID-10980,3712,3277
1206,9,1.0,QSAR-TID-11752,QSAR-TID-11,3713,3050
1207,8,0.6666666666666666,QSAR-TID-11752,QSAR-TID-10980,3713,3277
1208,9,1.0,QSAR-TID-11119,QSAR-TID-11,3714,3050
1209,8,0.6666666666666666,QSAR-TID-11119,QSAR-TID-10980,3714,3277
1210,8,0.8888888888888888,QSAR-TID-102927,QSAR-TID-11,3715,3050
1211,9,0.75,QSAR-TID-102927,QSAR-TID-10980,3715,3277
1212,7,0.7777777777777778,QSAR-TID-30033,QSAR-TID-11,3716,3050
1213,7,0.5833333333333334,QSAR-TID-30033,QSAR-TID-10980,3716,3277
1214,8,0.8888888888888888,QSAR-TID-103433,QSAR-TID-11,3717,3050
1215,9,0.75,QSAR-TID-103433,QSAR-TID-10980,3717,3277
1216,7,0.7777777777777778,QSAR-TID-30029,QSAR-TID-11,3718,3050
1217,7,0.5833333333333334,QSAR-TID-30029,QSAR-TID-10980,3718,3277
1218,8,0.8888888888888888,QSAR-TID-100052,QSAR-TID-11,3719,3050
1219,9,0.75,QSAR-TID-100052,QSAR-TID-10980,3719,3277
1220,8,0.8888888888888888,QSAR-TID-17074,QSAR-TID-11,3720,3050
1221,8,0.6666666666666666,QSAR-TID-17074,QSAR-TID-10980,3720,3277
1222,9,1.0,QSAR-TID-11061,QSAR-TID-11,3721,3050
1223,8,0.6666666666666666,QSAR-TID-11061,QSAR-TID-10980,3721,3277
1224,7,0.7777777777777778,QSAR-TID-30003,QSAR-TID-11,3722,3050
1225,7,0.5833333333333334,QSAR-TID-30003,QSAR-TID-10980,3722,3277
1226,8,0.8888888888888888,QSAR-TID-10679,QSAR-TID-11,3724,3050
1227,9,0.75,QSAR-TID-10679,QSAR-TID-10980,3724,3277
1228,8,0.8888888888888888,QSAR-TID-10674,QSAR-TID-11,3725,3050
1229,9,0.75,QSAR-TID-10674,QSAR-TID-10980,3725,3277
1230,7,0.7777777777777778,QSAR-TID-30046,QSAR-TID-11,3726,3050
1231,7,0.5833333333333334,QSAR-TID-30046,QSAR-TID-10980,3726,3277
1232,8,0.8888888888888888,QSAR-TID-12076,QSAR-TID-11,3727,3050
1233,8,0.6666666666666666,QSAR-TID-12076,QSAR-TID-10980,3727,3277
1234,8,0.8888888888888888,QSAR-TID-17063,QSAR-TID-11,3729,3050
1235,8,0.6666666666666666,QSAR-TID-17063,QSAR-TID-10980,3729,3277
1236,9,1.0,QSAR-TID-11408,QSAR-TID-11,3730,3050
1237,8,0.6666666666666666,QSAR-TID-11408,QSAR-TID-10980,3730,3277
1238,7,0.7777777777777778,QSAR-TID-43,QSAR-TID-11,3731,3050
1239,7,0.5833333333333334,QSAR-TID-43,QSAR-TID-10980,3731,3277
1240,8,0.8888888888888888,QSAR-TID-101405,QSAR-TID-11,3732,3050
1241,9,0.75,QSAR-TID-101405,QSAR-TID-10980,3732,3277
1242,9,1.0,QSAR-TID-11622,QSAR-TID-11,3733,3050
1243,8,0.6666666666666666,QSAR-TID-11622,QSAR-TID-10980,3733,3277
1244,9,1.0,QSAR-TID-11569,QSAR-TID-11,3734,3050
1245,8,0.6666666666666666,QSAR-TID-11569,QSAR-TID-10980,3734,3277
1246,9,1.0,QSAR-TID-11680,QSAR-TID-11,3735,3050
1247,8,0.6666666666666666,QSAR-TID-11680,QSAR-TID-10980,3735,3277
1248,8,0.8888888888888888,QSAR-TID-101199,QSAR-TID-11,3737,3050
1249,9,0.75,QSAR-TID-101199,QSAR-TID-10980,3737,3277
1250,8,0.8888888888888888,QSAR-TID-12017,QSAR-TID-11,3739,3050
1251,8,0.6666666666666666,QSAR-TID-12017,QSAR-TID-10980,3739,3277
1252,8,0.8888888888888888,QSAR-TID-18025,QSAR-TID-11,3740,3050
1253,8,0.6666666666666666,QSAR-TID-18025,QSAR-TID-10980,3740,3277
1254,9,1.0,QSAR-TID-11149,QSAR-TID-11,3741,3050
1255,8,0.6666666666666666,QSAR-TID-11149,QSAR-TID-10980,3741,3277
1256,7,0.7777777777777778,QSAR-TID-30019,QSAR-TID-11,3742,3050
1257,7,0.5833333333333334,QSAR-TID-30019,QSAR-TID-10980,3742,3277
1258,8,0.8888888888888888,QSAR-TID-10078,QSAR-TID-11,3743,3050
1259,9,0.75,QSAR-TID-10078,QSAR-TID-10980,3743,3277
1260,8,0.8888888888888888,QSAR-TID-104430,QSAR-TID-11,3744,3050
1261,9,0.75,QSAR-TID-104430,QSAR-TID-10980,3744,3277
1262,8,0.8888888888888888,QSAR-TID-10684,QSAR-TID-11,3745,3050
1263,9,0.75,QSAR-TID-10684,QSAR-TID-10980,3745,3277
1264,8,0.8888888888888888,QSAR-TID-10222,QSAR-TID-11,3746,3050
1265,9,0.75,QSAR-TID-10222,QSAR-TID-10980,3746,3277
1266,8,0.8888888888888888,QSAR-TID-12226,QSAR-TID-11,3747,3050
1267,8,0.6666666666666666,QSAR-TID-12226,QSAR-TID-10980,3747,3277
1268,8,0.8888888888888888,QSAR-TID-12831,QSAR-TID-11,3748,3050
1269,8,0.6666666666666666,QSAR-TID-12831,QSAR-TID-10980,3748,3277
1270,8,0.8888888888888888,QSAR-TID-10529,QSAR-TID-11,3749,3050
1271,9,0.75,QSAR-TID-10529,QSAR-TID-10980,3749,3277
1272,8,0.8888888888888888,QSAR-TID-100613,QSAR-TID-11,3751,3050
1273,9,0.75,QSAR-TID-100613,QSAR-TID-10980,3751,3277
1274,7,0.7777777777777778,QSAR-TID-248,QSAR-TID-11,3752,3050
1275,7,0.5833333333333334,QSAR-TID-248,QSAR-TID-10980,3752,3277
1276,8,0.8888888888888888,QSAR-TID-10436,QSAR-TID-11,3753,3050
1277,9,0.75,QSAR-TID-10436,QSAR-TID-10980,3753,3277
1278,9,1.0,QSAR-TID-11615,QSAR-TID-11,3754,3050
1279,8,0.6666666666666666,QSAR-TID-11615,QSAR-TID-10980,3754,3277
1280,8,0.8888888888888888,QSAR-TID-10542,QSAR-TID-11,3755,3050
1281,9,0.75,QSAR-TID-10542,QSAR-TID-10980,3755,3277
1282,8,0.8888888888888888,QSAR-TID-102399,QSAR-TID-11,3756,3050
1283,9,0.75,QSAR-TID-102399,QSAR-TID-10980,3756,3277
1284,9,1.0,QSAR-TID-11639,QSAR-TID-11,3757,3050
1285,8,0.6666666666666666,QSAR-TID-11639,QSAR-TID-10980,3757,3277
1286,7,0.7777777777777778,QSAR-TID-20128,QSAR-TID-11,3758,3050
1287,7,0.5833333333333334,QSAR-TID-20128,QSAR-TID-10980,3758,3277
1288,7,0.7777777777777778,QSAR-TID-69,QSAR-TID-11,3759,3050
1289,7,0.5833333333333334,QSAR-TID-69,QSAR-TID-10980,3759,3277
1290,9,1.0,QSAR-TID-117,QSAR-TID-11,3760,3050
1291,8,0.6666666666666666,QSAR-TID-117,QSAR-TID-10980,3760,3277
1292,9,1.0,QSAR-TID-11536,QSAR-TID-11,3761,3050
1293,8,0.6666666666666666,QSAR-TID-11536,QSAR-TID-10980,3761,3277
1294,8,0.8888888888888888,QSAR-TID-10677,QSAR-TID-11,3763,3050
1295,9,0.75,QSAR-TID-10677,QSAR-TID-10980,3763,3277
1296,7,0.7777777777777778,QSAR-TID-30026,QSAR-TID-11,3764,3050
1297,7,0.5833333333333334,QSAR-TID-30026,QSAR-TID-10980,3764,3277
1298,7,0.7777777777777778,QSAR-TID-30013,QSAR-TID-11,3765,3050
1299,7,0.5833333333333334,QSAR-TID-30013,QSAR-TID-10980,3765,3277
1300,9,1.0,QSAR-TID-11626,QSAR-TID-11,3766,3050
1301,8,0.6666666666666666,QSAR-TID-11626,QSAR-TID-10980,3766,3277
1302,9,1.0,QSAR-TID-11843,QSAR-TID-11,3767,3050
1303,8,0.6666666666666666,QSAR-TID-11843,QSAR-TID-10980,3767,3277
1304,8,0.8888888888888888,QSAR-TID-10323,QSAR-TID-11,3768,3050
1305,9,0.75,QSAR-TID-10323,QSAR-TID-10980,3768,3277
1306,8,0.8888888888888888,QSAR-TID-10579,QSAR-TID-11,3769,3050
1307,9,0.75,QSAR-TID-10579,QSAR-TID-10980,3769,3277
1308,8,0.8888888888888888,QSAR-TID-100098,QSAR-TID-11,3771,3050
1309,10,0.8333333333333334,QSAR-TID-100098,QSAR-TID-10980,3771,3277
1310,8,0.8888888888888888,QSAR-TID-12825,QSAR-TID-11,3772,3050
1311,8,0.6666666666666666,QSAR-TID-12825,QSAR-TID-10980,3772,3277
1312,8,0.8888888888888888,QSAR-TID-10613,QSAR-TID-11,3773,3050
1313,9,0.75,QSAR-TID-10613,QSAR-TID-10980,3773,3277
1314,7,0.7777777777777778,QSAR-TID-88,QSAR-TID-11,3775,3050
1315,7,0.5833333333333334,QSAR-TID-88,QSAR-TID-10980,3775,3277
1316,8,0.8888888888888888,QSAR-TID-10131,QSAR-TID-11,3776,3050
1317,9,0.75,QSAR-TID-10131,QSAR-TID-10980,3776,3277
1318,8,0.8888888888888888,QSAR-TID-10235,QSAR-TID-11,3777,3050
1319,9,0.75,QSAR-TID-10235,QSAR-TID-10980,3777,3277
1320,9,1.0,QSAR-TID-11336,QSAR-TID-11,3778,3050
1321,8,0.6666666666666666,QSAR-TID-11336,QSAR-TID-10980,3778,3277
1322,8,0.8888888888888888,QSAR-TID-10927,QSAR-TID-11,3779,3050
1323,10,0.8333333333333334,QSAR-TID-10927,QSAR-TID-10980,3779,3277
1324,9,1.0,QSAR-TID-11926,QSAR-TID-11,3780,3050
1325,8,0.6666666666666666,QSAR-TID-11926,QSAR-TID-10980,3780,3277
1326,8,0.8888888888888888,QSAR-TID-100429,QSAR-TID-11,3782,3050
1327,9,0.75,QSAR-TID-100429,QSAR-TID-10980,3782,3277
1328,8,0.8888888888888888,QSAR-TID-128,QSAR-TID-11,3783,3050
1329,8,0.6666666666666666,QSAR-TID-128,QSAR-TID-10980,3783,3277
1330,8,0.8888888888888888,QSAR-TID-10711,QSAR-TID-11,3784,3050
1331,9,0.75,QSAR-TID-10711,QSAR-TID-10980,3784,3277
1332,8,0.8888888888888888,QSAR-TID-100852,QSAR-TID-11,3785,3050
1333,9,0.75,QSAR-TID-100852,QSAR-TID-10980,3785,3277
1334,8,0.8888888888888888,QSAR-TID-100633,QSAR-TID-11,3786,3050
1335,9,0.75,QSAR-TID-100633,QSAR-TID-10980,3786,3277
1336,9,1.0,QSAR-TID-11046,QSAR-TID-11,3787,3050
1337,8,0.6666666666666666,QSAR-TID-11046,QSAR-TID-10980,3787,3277
1338,8,0.8888888888888888,QSAR-TID-100126,QSAR-TID-11,3788,3050
1339,9,0.75,QSAR-TID-100126,QSAR-TID-10980,3788,3277
1340,8,0.8888888888888888,QSAR-TID-13004,QSAR-TID-11,3789,3050
1341,8,0.6666666666666666,QSAR-TID-13004,QSAR-TID-10980,3789,3277
1342,8,0.8888888888888888,QSAR-TID-17080,QSAR-TID-11,3790,3050
1343,8,0.6666666666666666,QSAR-TID-17080,QSAR-TID-10980,3790,3277
1344,8,0.8888888888888888,QSAR-TID-10564,QSAR-TID-11,3791,3050
1345,9,0.75,QSAR-TID-10564,QSAR-TID-10980,3791,3277
1346,9,1.0,QSAR-TID-11638,QSAR-TID-11,3792,3050
1347,8,0.6666666666666666,QSAR-TID-11638,QSAR-TID-10980,3792,3277
1348,8,0.8888888888888888,QSAR-TID-12,QSAR-TID-11,3793,3050
1349,8,0.6666666666666666,QSAR-TID-12,QSAR-TID-10980,3793,3277
1350,8,0.8888888888888888,QSAR-TID-10778,QSAR-TID-11,3794,3050
1351,9,0.75,QSAR-TID-10778,QSAR-TID-10980,3794,3277
1352,8,0.8888888888888888,QSAR-TID-14073,QSAR-TID-11,3795,3050
1353,8,0.6666666666666666,QSAR-TID-14073,QSAR-TID-10980,3795,3277
1354,9,1.0,QSAR-TID-11589,QSAR-TID-11,3797,3050
1355,8,0.6666666666666666,QSAR-TID-11589,QSAR-TID-10980,3797,3277
1356,8,0.8888888888888888,QSAR-TID-10486,QSAR-TID-11,3798,3050
1357,9,0.75,QSAR-TID-10486,QSAR-TID-10980,3798,3277
1358,8,0.8888888888888888,QSAR-TID-10939,QSAR-TID-11,3799,3050
1359,10,0.8333333333333334,QSAR-TID-10939,QSAR-TID-10980,3799,3277
1360,8,0.8888888888888888,QSAR-TID-104261,QSAR-TID-11,3800,3050
1361,9,0.75,QSAR-TID-104261,QSAR-TID-10980,3800,3277
1362,8,0.8888888888888888,QSAR-TID-100845,QSAR-TID-11,3801,3050
1363,9,0.75,QSAR-TID-100845,QSAR-TID-10980,3801,3277
1364,8,0.8888888888888888,QSAR-TID-12789,QSAR-TID-11,3802,3050
1365,8,0.6666666666666666,QSAR-TID-12789,QSAR-TID-10980,3802,3277
1366,8,0.8888888888888888,QSAR-TID-103435,QSAR-TID-11,3803,3050
1367,9,0.75,QSAR-TID-103435,QSAR-TID-10980,3803,3277
1368,9,1.0,QSAR-TID-11530,QSAR-TID-11,3804,3050
1369,8,0.6666666666666666,QSAR-TID-11530,QSAR-TID-10980,3804,3277
1370,9,1.0,QSAR-TID-11685,QSAR-TID-11,3805,3050
1371,8,0.6666666666666666,QSAR-TID-11685,QSAR-TID-10980,3805,3277
1372,8,0.8888888888888888,QSAR-TID-101465,QSAR-TID-11,3807,3050
1373,9,0.75,QSAR-TID-101465,QSAR-TID-10980,3807,3277
1374,9,1.0,QSAR-TID-11082,QSAR-TID-11,3809,3050
1375,8,0.6666666666666666,QSAR-TID-11082,QSAR-TID-10980,3809,3277
1376,8,0.8888888888888888,QSAR-TID-12862,QSAR-TID-11,3810,3050
1377,8,0.6666666666666666,QSAR-TID-12862,QSAR-TID-10980,3810,3277
1378,8,0.8888888888888888,QSAR-TID-10885,QSAR-TID-11,3811,3050
1379,9,0.75,QSAR-TID-10885,QSAR-TID-10980,3811,3277
1380,7,0.7777777777777778,QSAR-TID-50,QSAR-TID-11,3812,3050
1381,7,0.5833333333333334,QSAR-TID-50,QSAR-TID-10980,3812,3277
1382,8,0.8888888888888888,QSAR-TID-100412,QSAR-TID-11,3813,3050
1383,9,0.75,QSAR-TID-100412,QSAR-TID-10980,3813,3277
1384,8,0.8888888888888888,QSAR-TID-12592,QSAR-TID-11,3814,3050
1385,8,0.6666666666666666,QSAR-TID-12592,QSAR-TID-10980,3814,3277
1386,9,1.0,QSAR-TID-116,QSAR-TID-11,3817,3050
1387,8,0.6666666666666666,QSAR-TID-116,QSAR-TID-10980,3817,3277
1388,8,0.8888888888888888,QSAR-TID-17049,QSAR-TID-11,3818,3050
1389,8,0.6666666666666666,QSAR-TID-17049,QSAR-TID-10980,3818,3277
1390,9,1.0,QSAR-TID-11288,QSAR-TID-11,3819,3050
1391,8,0.6666666666666666,QSAR-TID-11288,QSAR-TID-10980,3819,3277
1392,7,0.7777777777777778,QSAR-TID-36,QSAR-TID-11,3820,3050
1393,7,0.5833333333333334,QSAR-TID-36,QSAR-TID-10980,3820,3277
1394,8,0.8888888888888888,QSAR-TID-100856,QSAR-TID-11,3821,3050
1395,9,0.75,QSAR-TID-100856,QSAR-TID-10980,3821,3277
1396,8,0.8888888888888888,QSAR-TID-100861,QSAR-TID-11,3822,3050
1397,9,0.75,QSAR-TID-100861,QSAR-TID-10980,3822,3277
1398,8,0.8888888888888888,QSAR-TID-103,QSAR-TID-11,3823,3050
1399,9,0.75,QSAR-TID-103,QSAR-TID-10980,3823,3277
1400,8,0.8888888888888888,QSAR-TID-10034,QSAR-TID-11,3824,3050
1401,9,0.75,QSAR-TID-10034,QSAR-TID-10980,3824,3277
1402,8,0.8888888888888888,QSAR-TID-101612,QSAR-TID-11,3825,3050
1403,9,0.75,QSAR-TID-101612,QSAR-TID-10980,3825,3277
1404,8,0.8888888888888888,QSAR-TID-100947,QSAR-TID-11,3826,3050
1405,9,0.75,QSAR-TID-100947,QSAR-TID-10980,3826,3277
1406,8,0.8888888888888888,QSAR-TID-101191,QSAR-TID-11,3827,3050
1407,9,0.75,QSAR-TID-101191,QSAR-TID-10980,3827,3277
1408,8,0.8888888888888888,QSAR-TID-100288,QSAR-TID-11,3828,3050
1409,9,0.75,QSAR-TID-100288,QSAR-TID-10980,3828,3277
1410,8,0.8888888888888888,QSAR-TID-12566,QSAR-TID-11,3829,3050
1411,8,0.6666666666666666,QSAR-TID-12566,QSAR-TID-10980,3829,3277
1412,8,0.8888888888888888,QSAR-TID-101186,QSAR-TID-11,3830,3050
1413,9,0.75,QSAR-TID-101186,QSAR-TID-10980,3830,3277
1414,8,0.8888888888888888,QSAR-TID-101048,QSAR-TID-11,3831,3050
1415,9,0.75,QSAR-TID-101048,QSAR-TID-10980,3831,3277
1416,8,0.8888888888888888,QSAR-TID-102667,QSAR-TID-11,3832,3050
1417,9,0.75,QSAR-TID-102667,QSAR-TID-10980,3832,3277
1418,8,0.8888888888888888,QSAR-TID-12780,QSAR-TID-11,3834,3050
1419,8,0.6666666666666666,QSAR-TID-12780,QSAR-TID-10980,3834,3277
1420,8,0.8888888888888888,QSAR-TID-10003,QSAR-TID-11,3835,3050
1421,9,0.75,QSAR-TID-10003,QSAR-TID-10980,3835,3277
1422,8,0.8888888888888888,QSAR-TID-142,QSAR-TID-11,3836,3050
1423,8,0.6666666666666666,QSAR-TID-142,QSAR-TID-10980,3836,3277
1424,8,0.8888888888888888,QSAR-TID-12023,QSAR-TID-11,3837,3050
1425,8,0.6666666666666666,QSAR-TID-12023,QSAR-TID-10980,3837,3277
1426,8,0.8888888888888888,QSAR-TID-10216,QSAR-TID-11,3838,3050
